2020-11-08 15:57:13|-0.013|-0.014|0.869|269.53|293.1358|14.8396|-23.658|37.161|24.353|25.19|
2020-11-08 15:57:14|-0.013|-0.015|0.871|271.7072|294.8547|14.8396|-22.761|36.62|24.527|25.18|
2020-11-08 15:57:16|-0.013|-0.014|0.872|273.025|296.6309|15.7563|-21.865|36.079|24.005|25.2|
2020-11-08 15:57:17|-0.013|-0.013|0.867|268.6132|293.5369|13.5791|-22.582|37.522|25.397|25.22|
2020-11-08 15:57:18|-0.011|-0.013|0.871|273.4261|293.5369|15.7563|-23.12|35.899|24.875|25.19|
2020-11-08 15:57:19|-0.013|-0.014|0.872|272.5666|295.7141|13.1207|-22.224|37.161|25.049|25.18|
2020-11-08 15:57:20|-0.012|-0.014|0.87|273.025|290.5002|10.0268|-22.045|36.981|25.571|25.21|
2020-11-08 15:57:21|-0.014|-0.011|0.866|266.0349|294.8547|14.4385|-22.224|38.244|24.353|25.19|
2020-11-08 15:57:22|-0.013|-0.013|0.871|269.0716|296.1725|16.1574|-23.12|36.981|25.223|25.18|
2020-11-08 15:57:23|-0.013|-0.013|0.87|265.5766|294.4536|12.6624|-23.12|37.703|25.919|25.18|
2020-11-08 15:57:24|-0.013|-0.015|0.868|268.2122|297.4903|20.9703|-23.478|38.063|25.223|25.2|
2020-11-08 15:57:25|-0.013|-0.013|0.869|269.931|296.1725|16.6158|-20.79|37.522|24.353|25.2|
2020-11-08 15:57:26|-0.013|-0.014|0.868|273.4261|296.1725|15.298|-23.478|37.342|25.223|25.19|
2020-11-08 15:57:27|-0.013|-0.013|0.87|270.8478|289.6408|13.5791|-22.403|36.62|24.527|25.2|
2020-11-08 15:57:28|-0.014|-0.013|0.869|267.3527|289.6408|18.3346|-22.403|36.259|23.832|25.18|
2020-11-08 15:57:29|-0.013|-0.014|0.871|270.8478|295.7141|17.4752|-22.582|38.244|25.049|25.19|
2020-11-08 15:57:30|-0.013|-0.015|0.871|270.8478|296.1725|15.7563|-21.328|36.62|25.223|25.2|
2020-11-08 15:57:31|-0.012|-0.015|0.873|269.0716|291.3597|13.1207|-22.224|36.801|24.353|25.2|
2020-11-08 15:57:32|-0.011|-0.014|0.873|273.4261|290.9586|14.4385|-22.403|36.259|24.875|25.19|
2020-11-08 15:57:33|-0.011|-0.014|0.874|272.5666|293.9953|14.8396|-21.686|36.259|26.963|25.2|
2020-11-08 15:57:34|-0.013|-0.013|0.872|266.436|293.1358|17.0741|-22.761|36.62|24.527|25.19|
2020-11-08 15:57:35|-0.013|-0.014|0.872|268.2122|293.9953|11.3446|-23.658|38.605|24.005|25.19|
2020-11-08 15:57:36|-0.014|-0.016|0.871|269.53|293.9953|14.8396|-23.12|37.342|24.527|25.19|
2020-11-08 15:57:37|-0.014|-0.014|0.869|264.7171|292.2191|9.6257|-23.837|37.342|24.179|25.21|
2020-11-08 15:57:38|-0.014|-0.015|0.871|269.0716|294.4536|14.4385|-22.582|35.357|25.397|25.18|
2020-11-08 15:57:39|-0.013|-0.015|0.871|269.931|293.1358|12.6624|-22.941|36.801|23.31|25.21|
2020-11-08 15:57:40|-0.014|-0.014|0.87|271.7072|293.1358|18.3346|-22.224|36.801|24.353|25.21|
2020-11-08 15:57:41|-0.013|-0.015|0.868|267.7538|292.2191|16.6158|-23.478|37.703|24.875|25.2|
2020-11-08 15:57:42|-0.011|-0.012|0.874|269.0716|290.9586|10.4851|-22.403|37.703|23.832|25.2|
2020-11-08 15:57:43|-0.014|-0.014|0.871|270.3894|292.6775|12.6624|-22.761|36.981|25.223|25.19|
2020-11-08 15:57:44|-0.012|-0.016|0.867|267.7538|294.8547|12.6624|-22.582|37.883|24.005|25.19|
2020-11-08 15:57:45|-0.013|-0.015|0.871|271.7072|295.7141|13.1207|-24.195|38.785|25.223|25.21|
2020-11-08 15:57:46|-0.014|-0.013|0.872|272.5666|290.0419|19.6525|-24.912|38.063|23.136|25.19|
2020-11-08 15:57:47|-0.012|-0.013|0.869|269.0716|298.3497|17.9336|-22.224|37.522|23.31|25.2|
2020-11-08 15:57:48|-0.012|-0.014|0.871|267.3527|293.5369|17.9336|-22.941|36.44|24.353|25.21|
2020-11-08 15:57:49|-0.011|-0.014|0.869|271.2488|294.4536|20.9703|-23.12|36.259|23.136|25.18|
2020-11-08 15:57:50|-0.014|-0.011|0.871|268.2122|290.5002|13.9802|-23.658|37.883|23.31|25.18|
2020-11-08 15:57:51|-0.013|-0.013|0.876|270.8478|295.7141|12.6624|-24.195|36.981|23.136|25.21|
2020-11-08 15:57:52|-0.013|-0.015|0.873|274.7439|290.9586|15.7563|-23.12|36.981|24.875|25.21|
2020-11-08 15:57:53|-0.015|-0.014|0.872|275.6606|293.1358|16.6158|-22.403|36.62|24.527|25.19|
2020-11-08 15:57:54|-0.013|-0.014|0.872|266.8944|290.9586|16.1574|-21.148|38.965|22.614|25.18|
2020-11-08 15:57:55|-0.013|-0.014|0.867|268.6132|293.5369|14.4385|-23.299|37.161|24.353|25.21|
2020-11-08 15:57:56|-0.012|-0.013|0.871|273.4261|292.6775|13.5791|-23.12|37.703|25.223|25.19|
2020-11-08 15:57:57|-0.013|-0.015|0.872|268.2122|293.1358|16.6158|-22.761|37.342|24.527|25.19|
2020-11-08 15:57:58|-0.013|-0.014|0.869|273.025|295.7141|13.9802|-22.941|36.079|23.658|25.2|
2020-11-08 15:57:59|-0.015|-0.014|0.871|276.9211|294.8547|18.793|-20.969|36.62|25.223|25.2|
2020-11-08 15:58:00|-0.012|-0.013|0.869|271.7072|290.0419|16.6158|-22.761|36.62|24.527|25.21|
2020-11-08 15:58:01|-0.011|-0.013|0.87|272.5666|299.2665|16.1574|-23.478|38.424|24.875|25.2|
2020-11-08 15:58:02|-0.014|-0.014|0.871|262.0815|297.0319|17.9336|-23.478|36.981|23.832|25.2|
2020-11-08 15:58:03|-0.014|-0.014|0.872|271.7072|297.9487|13.9802|-22.403|36.981|24.179|25.2|
2020-11-08 15:58:04|-0.011|-0.015|0.87|268.2122|291.3597|17.0741|-23.12|36.62|24.527|25.18|
2020-11-08 15:58:05|-0.013|-0.014|0.868|271.7072|294.4536|13.5791|-22.761|36.981|24.527|25.2|
2020-11-08 15:58:06|-0.013|-0.011|0.867|271.2488|293.5369|16.1574|-23.12|37.703|24.179|25.19|
2020-11-08 15:58:07|-0.011|-0.014|0.869|262.9409|293.1358|13.1207|-23.299|36.44|25.397|25.2|
2020-11-08 15:58:08|-0.013|-0.015|0.87|271.7072|294.8547|9.1673|-23.299|36.44|24.701|25.21|
2020-11-08 15:58:09|-0.012|-0.012|0.869|272.5666|288.323|13.9802|-22.582|36.079|24.701|25.2|
2020-11-08 15:58:10|-0.012|-0.013|0.871|272.5666|298.8081|13.9802|-22.403|38.063|25.571|25.22|
2020-11-08 15:58:11|-0.014|-0.015|0.867|267.7538|287.0052|14.8396|-22.045|37.703|24.875|25.2|
2020-11-08 15:58:12|-0.013|-0.014|0.871|270.3894|293.5369|15.7563|-23.478|37.342|25.571|25.2|
2020-11-08 15:58:13|-0.012|-0.013|0.873|264.7171|295.7141|13.1207|-23.12|37.703|25.919|25.19|
